date,close_price_PAXGUSD,return_PAXGUSD,signal_PAXGUSD,position_PAXGUSD,signal_return_PAXGUSD,signal_basket_return,cum_signal_basket_return,cum_return_PAXGUSD,cum_signal_return_PAXGUSD
2020-12-04 00:00:00,1823.175049,-0.010218007,-1,0,0,0,0.069131211,0.202217132,0.069131211
2020-12-05 00:00:00,1831.317139,0.004465885,-1,0,0,0,0.069131211,0.207586096,0.069131211
2020-12-06 00:00:00,1829.627197,-0.000922801,-1,0,0,0,0.069131211,0.206471734,0.069131211
2020-12-07 00:00:00,1865.852539,0.019799302,-1,0,0,0,0.069131211,0.230359032,0.069131211
2020-12-08 00:00:00,1863.561401,-0.001227931,-1,0,0,0,0.069131211,0.228848237,0.069131211
2020-12-09 00:00:00,1839.880737,-0.012707209,-1,0,0,0,0.069131211,0.213233005,0.069131211
2020-12-10 00:00:00,1829.250366,-0.00577775,-1,0,0,0,0.069131211,0.206223248,0.069131211
2020-12-11 00:00:00,1827.638916,-0.000880935,-1,0,0,0,0.069131211,0.205160644,0.069131211
2020-12-12 00:00:00,1826.510742,-0.000617285,-1,0,0,0,0.069131211,0.204416717,0.069131211
2020-12-13 00:00:00,1833.974854,0.004086541,-1,0,0,0,0.069131211,0.209338615,0.069131211
2020-12-14 00:00:00,1827.468628,-0.003547609,-1,0,0,0,0.069131211,0.205048355,0.069131211
2020-12-15 00:00:00,1844.288452,0.009203892,-1,0,0,0,0.069131211,0.21613949,0.069131211
2020-12-16 00:00:00,1860.12854,0.008588726,-1,0,0,0,0.069131211,0.226584579,0.069131211
2020-12-17 00:00:00,1898.01709,0.02036878,0,0.5,0,0,0.069131211,0.251568611,0.069131211
2020-12-18 00:00:00,1892.739868,-0.002780387,0,0.5,-0.001390193,-0.001390193,0.067644912,0.248088766,0.067644912
2020-12-19 00:00:00,1886.487061,-0.003303575,0,0.5,-0.001651787,-0.001651787,0.06588139,0.243965611,0.06588139
2020-12-20 00:00:00,1888.644531,0.001143645,0,0.5,0.000571822,0.000571822,0.066490885,0.245388266,0.066490885
2020-12-21 00:00:00,1889.79541,0.000609368,0,0.5,0.000304684,0.000304684,0.066815827,0.246147165,0.066815827
2020-12-22 00:00:00,1880.693726,-0.004816227,0,0.5,-0.002408114,-0.002408114,0.064246813,0.240145437,0.064246813
2020-12-23 00:00:00,1876.490845,-0.00223475,0,0.5,-0.001117375,-0.001117375,0.06305765,0.237374022,0.06305765
2020-12-24 00:00:00,1890.6604,0.007551092,0,0.5,0.003775546,0.003775546,0.067071274,0.246717547,0.067071274
2020-12-25 00:00:00,1898.064087,0.003915926,0,0.5,0.001957963,0.001957963,0.06916056,0.251599601,0.06916056
2020-12-26 00:00:00,1911.661133,0.007163639,0,0.5,0.003581819,0.003581819,0.0729901,0.260565609,0.0729901
2020-12-27 00:00:00,1926.606567,0.007818035,0,0.5,0.003909018,0.003909018,0.077184437,0.270420755,0.077184437
2020-12-28 00:00:00,1909.008179,-0.009134397,0,0.5,-0.004567198,-0.004567198,0.072264722,0.258816228,0.072264722
2020-12-29 00:00:00,1901.133667,-0.004124923,0,0.5,-0.002062461,-0.002062461,0.070053217,0.253623708,0.070053217
2020-12-30 00:00:00,1916.713257,0.008194895,0,0.5,0.004097447,0.004097447,0.074437704,0.263897022,0.074437704
2020-12-31 00:00:00,1930.472778,0.007178706,0,0.5,0.003589353,0.003589353,0.07829424,0.272970168,0.07829424
2021-01-01 00:00:00,1928.350708,-0.001099249,1,1,-0.000549625,-0.000549625,0.077701584,0.271570856,0.077701584
2021-01-02 00:00:00,1960.474365,0.016658618,1,1,0.016658618,0.016658618,0.095654602,0.292753469,0.095654602
2021-01-03 00:00:00,1961.231445,0.000386172,1,1,0.000386172,0.000386172,0.096077713,0.293252694,0.096077713
2021-01-04 00:00:00,1997.985229,0.018740156,1,1,0.018740156,0.018740156,0.116618381,0.317488452,0.116618381
2021-01-05 00:00:00,2020.681396,0.011359527,1,1,0.011359527,0.011359527,0.129302638,0.332454498,0.129302638
2021-01-06 00:00:00,1962.541748,-0.028772299,1,1,-0.028772299,-0.028772299,0.096810005,0.294116719,0.096810005
2021-01-07 00:00:00,1953.222534,-0.004748543,1,1,-0.004748543,-0.004748543,0.091601755,0.28797155,0.091601755
2021-01-08 00:00:00,1875.866333,-0.039604397,0,0.5,-0.039604397,-0.039604397,0.048369526,0.236962213,0.048369526
2021-01-09 00:00:00,1883.228516,0.003924684,0,0.5,0.001962342,0.001962342,0.050426785,0.241816899,0.050426785
2021-01-10 00:00:00,1873.082153,-0.005387749,0,0.5,-0.002693874,-0.002693874,0.047597068,0.235126301,0.047597068
2021-01-11 00:00:00,1861.588379,-0.00613629,0,0.5,-0.003068145,-0.003068145,0.044382888,0.227547209,0.044382888
2021-01-12 00:00:00,1865.882813,0.002306865,0,0.5,0.001153433,0.001153433,0.045587513,0.230378995,0.045587513
2021-01-13 00:00:00,1857.845581,-0.004307469,0,0.5,-0.002153734,-0.002153734,0.043335596,0.225079176,0.043335596
2021-01-14 00:00:00,1867.115601,0.004989661,0,0.5,0.00249483,0.00249483,0.045938541,0.231191906,0.045938541
2021-01-15 00:00:00,1835.156128,-0.017117029,-1,0,-0.008558515,-0.008558515,0.036986861,0.210117558,0.036986861
2021-01-16 00:00:00,1844.673706,0.00518625,-1,0,0,0,0.036986861,0.21639353,0.036986861
2021-01-17 00:00:00,1836.578369,-0.004388493,-1,0,0,0,0.036986861,0.211055396,0.036986861
2021-01-18 00:00:00,1852.851685,0.00886067,-1,0,0,0,0.036986861,0.221786158,0.036986861
2021-01-19 00:00:00,1849.832275,-0.001629601,-1,0,0,0,0.036986861,0.219795134,0.036986861
2021-01-20 00:00:00,1884.709595,0.018854314,-1,0,0,0,0.036986861,0.242793535,0.036986861
2021-01-21 00:00:00,1883.850708,-0.000455713,1,1,0,0,0.036986861,0.242227178,0.036986861
2021-01-22 00:00:00,1864.253174,-0.010402913,-1,0,-0.010402913,-0.010402913,0.026199177,0.229304397,0.026199177
2021-01-23 00:00:00,1866.473022,0.001190744,-1,0,0,0,0.026199177,0.230768184,0.026199177
2021-01-24 00:00:00,1859.470215,-0.003751893,0,0.5,0,0,0.026199177,0.226150473,0.026199177
2021-01-25 00:00:00,1860.490601,0.000548751,-1,0,0.000274375,0.000274375,0.026480741,0.226823324,0.026480741
2021-01-26 00:00:00,1864.595215,0.0022062,-1,0,0,0,0.026480741,0.229529942,0.026480741
2021-01-27 00:00:00,1848.29248,-0.00874331,-1,0,0,0,0.026480741,0.21877978,0.026480741
2021-01-28 00:00:00,1853.601929,0.002872623,-1,0,0,0,0.026480741,0.222280876,0.026480741
2021-01-29 00:00:00,1867.678589,0.00759422,-1,0,0,0,0.026480741,0.231563145,0.026480741
2021-01-30 00:00:00,1866.651489,-0.000549934,-1,0,0,0,0.026480741,0.230885867,0.026480741
2021-01-31 00:00:00,1873.111816,0.003460918,-1,0,0,0,0.026480741,0.235145862,0.026480741
2021-02-01 00:00:00,1866.34082,-0.003614838,-1,0,0,0,0.026480741,0.230681009,0.026480741
2021-02-02 00:00:00,1852.437134,-0.007449704,-1,0,0,0,0.026480741,0.2215128,0.026480741
2021-02-03 00:00:00,1849.331909,-0.001676291,-1,0,0,0,0.026480741,0.219465188,0.026480741
2021-02-04 00:00:00,1810.671021,-0.020905327,-1,0,0,0,0.026480741,0.19397187,0.026480741
2021-02-05 00:00:00,1833.049805,0.012359387,-1,0,0,0,0.026480741,0.20872863,0.026480741
2021-02-06 00:00:00,1836.380493,0.00181702,-1,0,0,0,0.026480741,0.210924915,0.026480741
2021-02-07 00:00:00,1839.489014,0.001692743,-1,0,0,0,0.026480741,0.212974699,0.026480741
2021-02-08 00:00:00,1848.337769,0.004810442,-1,0,0,0,0.026480741,0.218809644,0.026480741
2021-02-09 00:00:00,1853.686157,0.002893621,-1,0,0,0,0.026480741,0.222336417,0.026480741
2021-02-10 00:00:00,1856.936646,0.001753527,-1,0,0,0,0.026480741,0.224479816,0.026480741
2021-02-11 00:00:00,1838.13562,-0.010124753,-1,0,0,0,0.026480741,0.21208226,0.026480741
2021-02-12 00:00:00,1844.084106,0.003236152,-1,0,0,0,0.026480741,0.216004743,0.026480741
2021-02-13 00:00:00,1848.615967,0.002457513,-1,0,0,0,0.026480741,0.21899309,0.026480741
2021-02-14 00:00:00,1844.083252,-0.00245195,0,0.5,0,0,0.026480741,0.216004179,0.026480741
2021-02-15 00:00:00,1833.849609,-0.005549447,-1,0,-0.002774724,-0.002774724,0.023632541,0.209256028,0.023632541
2021-02-16 00:00:00,1817.923706,-0.008684411,-1,0,0,0,0.023632541,0.198754352,0.023632541
2021-02-17 00:00:00,1798.081665,-0.010914672,-1,0,0,0,0.023632541,0.185670342,0.023632541
2021-02-18 00:00:00,1789.232178,-0.004921627,-1,0,0,0,0.023632541,0.179834914,0.023632541
2021-02-19 00:00:00,1808.035034,0.010508897,-1,0,0,0,0.023632541,0.192233678,0.023632541
2021-02-20 00:00:00,1815.805664,0.004297831,-1,0,0,0,0.023632541,0.197357697,0.023632541
2021-02-21 00:00:00,1818.622437,0.001551252,-1,0,0,0,0.023632541,0.199215101,0.023632541
2021-02-22 00:00:00,1825.998779,0.004056006,-1,0,0,0,0.023632541,0.204079124,0.023632541
2021-02-23 00:00:00,1820.923462,-0.002779475,-1,0,0,0,0.023632541,0.200732417,0.023632541
2021-02-24 00:00:00,1813.367554,-0.004149492,-1,0,0,0,0.023632541,0.195749987,0.023632541
2021-02-25 00:00:00,1769.996338,-0.023917499,-1,0,0,0,0.023632541,0.167150638,0.023632541
2021-02-26 00:00:00,1749.246948,-0.011722843,-1,0,0,0,0.023632541,0.153468314,0.023632541
2021-02-27 00:00:00,1752.509033,0.001864851,-1,0,0,0,0.023632541,0.155619361,0.023632541
2021-02-28 00:00:00,1747.422729,-0.002902298,-1,0,0,0,0.023632541,0.152265409,0.023632541
2021-03-01 00:00:00,1728.692993,-0.010718492,-1,0,0,0,0.023632541,0.139914861,0.023632541
2021-03-02 00:00:00,1751.131226,0.012979883,-1,0,0,0,0.023632541,0.154710823,0.023632541
2021-03-03 00:00:00,1721.028687,-0.017190339,-1,0,0,0,0.023632541,0.134860952,0.023632541
2021-03-04 00:00:00,1707.14978,-0.008064308,-1,0,0,0,0.023632541,0.125709083,0.023632541
2021-03-05 00:00:00,1711.907349,0.002786849,-1,0,0,0,0.023632541,0.128846265,0.023632541
2021-03-06 00:00:00,1716.711182,0.002806129,-1,0,0,0,0.023632541,0.132013953,0.023632541
2021-03-07 00:00:00,1720.868286,0.002421551,-1,0,0,0,0.023632541,0.134755183,0.023632541
2021-03-08 00:00:00,1704.699463,-0.009395735,-1,0,0,0,0.023632541,0.124093323,0.023632541
2021-03-09 00:00:00,1729.251587,0.014402611,-1,0,0,0,0.023632541,0.140283203,0.023632541
2021-03-10 00:00:00,1739.761719,0.00607785,-1,0,0,0,0.023632541,0.147213673,0.023632541
2021-03-11 00:00:00,1743.667236,0.002244858,-1,0,0,0,0.023632541,0.149789005,0.023632541
2021-03-12 00:00:00,1739.861206,-0.002182773,-1,0,0,0,0.023632541,0.147279276,0.023632541
2021-03-13 00:00:00,1744.158447,0.002469876,-1,0,0,0,0.023632541,0.150112913,0.023632541
2021-03-14 00:00:00,1737.068604,-0.004064908,-1,0,0,0,0.023632541,0.14543781,0.023632541
2021-03-15 00:00:00,1735.020264,-0.001179193,-1,0,0,0,0.023632541,0.144087117,0.023632541
2021-03-16 00:00:00,1743.329102,0.0047889,-1,0,0,0,0.023632541,0.149566036,0.023632541
2021-03-17 00:00:00,1758.459717,0.00867915,-1,0,0,0,0.023632541,0.159543292,0.023632541
2021-03-18 00:00:00,1744.928101,-0.007695153,-1,0,0,0,0.023632541,0.150620429,0.023632541
2021-03-19 00:00:00,1763.485718,0.010635176,-1,0,0,0,0.023632541,0.16285748,0.023632541
2021-03-20 00:00:00,1763.453857,-1.80667E-05,-1,0,0,0,0.023632541,0.162836471,0.023632541
2021-03-21 00:00:00,1748.865479,-0.008272617,-1,0,0,0,0.023632541,0.15321677,0.023632541
2021-03-22 00:00:00,1748.445435,-0.000240181,-1,0,0,0,0.023632541,0.152939789,0.023632541
2021-03-23 00:00:00,1742.188965,-0.003578304,-1,0,0,0,0.023632541,0.14881422,0.023632541
2021-03-24 00:00:00,1742.777222,0.000337654,-1,0,0,0,0.023632541,0.149202121,0.023632541
2021-03-25 00:00:00,1732.340942,-0.005988304,-1,0,0,0,0.023632541,0.14232035,0.023632541
2021-03-26 00:00:00,1744.706299,0.007137946,-1,0,0,0,0.023632541,0.150474171,0.023632541
2021-03-27 00:00:00,1735.288574,-0.005397885,-1,0,0,0,0.023632541,0.144264044,0.023632541
2021-03-28 00:00:00,1749.478271,0.00817714,0,0.5,0,0,0.023632541,0.153620851,0.023632541
2021-03-29 00:00:00,1725.286499,-0.013827993,-1,0,-0.006913996,-0.006913996,0.016555149,0.13766859,0.016555149
2021-03-30 00:00:00,1702.0271,-0.013481471,-1,0,0,0,0.016555149,0.122331144,0.016555149
2021-03-31 00:00:00,1716.322754,0.008399193,-1,0,0,0,0.016555149,0.13175782,0.016555149
2021-04-01 00:00:00,1742.772949,0.015410968,-1,0,0,0,0.016555149,0.149199304,0.016555149
2021-04-02 00:00:00,1742.838867,3.78236E-05,0,0.5,0,0,0.016555149,0.149242771,0.016555149
2021-04-03 00:00:00,1743.192017,0.000202629,0,0.5,0.000101314,0.000101314,0.016658141,0.149475641,0.016658141
2021-04-04 00:00:00,1755.434448,0.007022997,0,0.5,0.003511498,0.003511498,0.020228134,0.157548404,0.020228134
2021-04-05 00:00:00,1743.89978,-0.006570834,0,0.5,-0.003285417,-0.003285417,0.016876259,0.149942346,0.016876259
2021-04-06 00:00:00,1759.202515,0.008775008,0,0.5,0.004387504,0.004387504,0.021337808,0.160033099,0.021337808
2021-04-07 00:00:00,1758.219238,-0.000558933,0,0.5,-0.000279467,-0.000279467,0.021052378,0.159384718,0.021052378
2021-04-08 00:00:00,1774.323853,0.009159617,0,0.5,0.004579808,0.004579808,0.025728603,0.170004238,0.025728603
2021-04-09 00:00:00,1753.650146,-0.011651597,0,0.5,-0.005825798,-0.005825798,0.019752915,0.15637182,0.019752915
2021-04-10 00:00:00,1756.067749,0.001378612,0,0.5,0.000689306,0.000689306,0.020455836,0.157966008,0.020455836
2021-04-11 00:00:00,1760.438599,0.002488998,0,0.5,0.001244499,0.001244499,0.021725793,0.160848184,0.021725793
2021-04-12 00:00:00,1747.047485,-0.007606691,0,0.5,-0.003803346,-0.003803346,0.017839816,0.15201797,0.017839816
2021-04-13 00:00:00,1749.950195,0.001661495,0,0.5,0.000830747,0.000830747,0.018685384,0.153932041,0.018685384
2021-04-14 00:00:00,1753.259888,0.001891307,0,0.5,0.000945653,0.000945653,0.019648707,0.15611448,0.019648707
2021-04-15 00:00:00,1772.266968,0.010840994,0,0.5,0.005420497,0.005420497,0.02517571,0.168647911,0.02517571
2021-04-16 00:00:00,1791.919678,0.011089023,0,0.5,0.005544512,0.005544512,0.030859809,0.181607075,0.030859809
2021-04-17 00:00:00,1810.123291,0.010158722,0,0.5,0.005079361,0.005079361,0.036095917,0.193610692,0.036095917
2021-04-18 00:00:00,1799.03772,-0.006124208,0,0.5,-0.003062104,-0.003062104,0.032923284,0.186300772,0.032923284
2021-04-19 00:00:00,1782.943115,-0.00894623,0,0.5,-0.004473115,-0.004473115,0.0283029,0.175687853,0.0283029
2021-04-20 00:00:00,1789.646973,0.003759995,0,0.5,0.001879998,0.001879998,0.030236107,0.180108434,0.030236107
2021-04-21 00:00:00,1815.226196,0.014292888,0,0.5,0.007146444,0.007146444,0.037598631,0.196975591,0.037598631
2021-04-22 00:00:00,1796.740723,-0.010183565,0,0.5,-0.005091782,-0.005091782,0.032315405,0.184786113,0.032315405
2021-04-23 00:00:00,1803.718384,0.00388351,0,0.5,0.001941755,0.001941755,0.034319909,0.189387242,0.034319909
2021-04-24 00:00:00,1788.917358,-0.008205841,0,0.5,-0.00410292,-0.00410292,0.030076176,0.17962732,0.030076176
2021-04-25 00:00:00,1782.609009,-0.00352635,0,0.5,-0.001763175,-0.001763175,0.028259972,0.175467541,0.028259972
2021-04-26 00:00:00,1794.08606,0.006438344,0,0.5,0.003219172,0.003219172,0.031570118,0.183035605,0.031570118
2021-04-27 00:00:00,1791.416748,-0.001487839,0,0.5,-0.00074392,-0.00074392,0.030802712,0.181275439,0.030802712
2021-04-28 00:00:00,1797.790039,0.003557682,0,0.5,0.001778841,0.001778841,0.032636346,0.185478041,0.032636346
2021-04-29 00:00:00,1786.897339,-0.006058939,0,0.5,-0.00302947,-0.00302947,0.029508006,0.178295302,0.029508006
2021-04-30 00:00:00,1785.073242,-0.001020818,0,0.5,-0.000510409,-0.000510409,0.028982536,0.177092477,0.028982536
2021-05-01 00:00:00,1790.326538,0.002942902,0,0.5,0.001471451,0.001471451,0.030496633,0.180556545,0.030496633
2021-05-02 00:00:00,1784.737915,-0.003121566,0,0.5,-0.001560783,-0.001560783,0.028888252,0.176871359,0.028888252
2021-05-03 00:00:00,1801.700928,0.009504484,0,0.5,0.004752242,0.004752242,0.033777778,0.188056914,0.033777778
2021-05-04 00:00:00,1785.778564,-0.008837406,0,0.5,-0.004418703,-0.004418703,0.02920982,0.177557572,0.02920982
2021-05-05 00:00:00,1799.232422,0.007533889,0,0.5,0.003766944,0.003766944,0.033086797,0.18642916,0.033086797
2021-05-06 00:00:00,1839.227051,0.022228717,0,0.5,0.011114359,0.011114359,0.044568894,0.212801959,0.044568894
2021-05-07 00:00:00,1856.898682,0.009608183,0,0.5,0.004804092,0.004804092,0.049587099,0.224454783,0.049587099
2021-05-08 00:00:00,1863.476685,0.003542467,0,0.5,0.001771234,0.001771234,0.051446163,0.228792374,0.051446163
2021-05-09 00:00:00,1891.490234,0.015032949,1,1,0.007516474,0.007516474,0.059349331,0.247264747,0.059349331
2021-05-10 00:00:00,1879.342041,-0.006422551,1,1,-0.006422551,-0.006422551,0.052545605,0.239254125,0.052545605
2021-05-11 00:00:00,1861.775269,-0.009347299,1,1,-0.009347299,-0.009347299,0.042707147,0.227670445,0.042707147
2021-05-12 00:00:00,1829.009888,-0.017598999,0,0.5,-0.017598999,-0.017598999,0.024356545,0.206064675,0.024356545
2021-05-13 00:00:00,1862.187866,0.018139857,1,1,0.009069929,0.009069929,0.033647385,0.227942516,0.033647385
2021-05-14 00:00:00,1869.825195,0.004101267,1,1,0.004101267,0.004101267,0.037886649,0.232978636,0.037886649
2021-05-15 00:00:00,1882.572021,0.006817122,1,1,0.006817122,0.006817122,0.044962049,0.241384001,0.044962049
2021-05-16 00:00:00,1948.342407,0.034936451,1,1,0.034936451,0.034936451,0.081469315,0.284753553,0.081469315
2021-05-17 00:00:00,1894.62915,-0.027568695,1,1,-0.027568695,-0.027568695,0.051654617,0.249334575,0.051654617
2021-05-18 00:00:00,1878.786499,-0.008361875,1,1,-0.008361875,-0.008361875,0.042860813,0.238887796,0.042860813
2021-05-19 00:00:00,1874.397949,-0.002335843,1,1,-0.002335843,-0.002335843,0.040424854,0.235993948,0.040424854
2021-05-20 00:00:00,1888.310669,0.007422501,1,1,0.007422501,0.007422501,0.048147408,0.245168114,0.048147408
2021-05-21 00:00:00,1904.620728,0.008637381,1,1,0.008637381,0.008637381,0.057200657,0.255923105,0.057200657
2021-05-22 00:00:00,1905.878784,0.000660529,1,1,0.000660529,0.000660529,0.057898968,0.256752679,0.057898968
2021-05-23 00:00:00,1895.643311,-0.005370475,1,1,-0.005370475,-0.005370475,0.052217549,0.25000332,0.052217549
2021-05-24 00:00:00,1882.655396,-0.006851455,1,1,-0.006851455,-0.006851455,0.045008327,0.241438979,0.045008327
2021-05-25 00:00:00,1903.53894,0.011092601,1,1,0.011092601,0.011092601,0.056600188,0.255209766,0.056600188
2021-05-26 00:00:00,1905.419556,0.000987957,1,1,0.000987957,0.000987957,0.057644064,0.25644986,0.057644064
2021-05-27 00:00:00,1903.944702,-0.000774031,1,1,-0.000774031,-0.000774031,0.056825414,0.255477329,0.056825414
2021-05-28 00:00:00,1919.745483,0.008298971,1,1,0.008298971,0.008298971,0.065595978,0.265896498,0.065595978
2021-05-29 00:00:00,1933.510742,0.007170356,1,1,0.007170356,0.007170356,0.07323668,0.274973427,0.07323668
2021-05-30 00:00:00,1914.849731,-0.009651361,1,1,-0.009651361,-0.009651361,0.062878485,0.262668198,0.062878485
2021-05-31 00:00:00,1919.001953,0.002168432,1,1,0.002168432,0.002168432,0.065183265,0.265406208,0.065183265
2021-06-01 00:00:00,1909.972534,-0.004705268,1,1,-0.004705268,-0.004705268,0.060171292,0.259452132,0.060171292
2021-06-02 00:00:00,1912.676392,0.001415653,1,1,0.001415653,0.001415653,0.061672126,0.261235079,0.061672126
2021-06-03 00:00:00,1878.759766,-0.017732548,1,1,-0.017732548,-0.017732548,0.042845974,0.238870167,0.042845974
2021-06-04 00:00:00,1904.272705,0.013579671,1,1,0.013579671,0.013579671,0.057007479,0.255693617,0.057007479
2021-06-05 00:00:00,1901.097534,-0.001667393,1,1,-0.001667393,-0.001667393,0.055245033,0.253599882,0.055245033
2021-06-06 00:00:00,1900.193115,-0.000475735,1,1,-0.000475735,-0.000475735,0.054743015,0.2530035,0.054743015
2021-06-07 00:00:00,1899.592285,-0.000316194,1,1,-0.000316194,-0.000316194,0.054409512,0.252607308,0.054409512
2021-06-08 00:00:00,1895.142212,-0.002342647,1,1,-0.002342647,-0.002342647,0.051939403,0.249672892,0.051939403
2021-06-09 00:00:00,1894.119507,-0.000539646,1,1,-0.000539646,-0.000539646,0.051371729,0.248998511,0.051371729
2021-06-10 00:00:00,1900.44873,0.003341512,1,1,0.003341512,0.003341512,0.0548849,0.253172055,0.0548849
2021-06-11 00:00:00,1886.401489,-0.007391539,1,1,-0.007391539,-0.007391539,0.047087677,0.243909185,0.047087677
2021-06-12 00:00:00,1891.893188,0.002911204,1,1,0.002911204,0.002911204,0.050135963,0.247530458,0.050135963
2021-06-13 00:00:00,1880.4729,-0.006036434,1,1,-0.006036434,-0.006036434,0.043796887,0.239999823,0.043796887
2021-06-14 00:00:00,1907.740234,0.014500254,1,1,0.014500254,0.014500254,0.058932206,0.257980135,0.058932206
2021-06-15 00:00:00,1884.215576,-0.012331164,0,0.5,-0.012331164,-0.012331164,0.045874339,0.242467775,0.045874339
2021-06-16 00:00:00,1824.793335,-0.031536859,0,0.5,-0.01576843,-0.01576843,0.029382543,0.203284244,0.029382543
2021-06-17 00:00:00,1792.12439,-0.017902819,-1,0,-0.00895141,-0.00895141,0.020168118,0.181742064,0.020168118
2021-06-18 00:00:00,1777.247437,-0.008301295,-1,0,0,0,0.020168118,0.171932074,0.020168118
2021-06-19 00:00:00,1774.219727,-0.001703595,-1,0,0,0,0.020168118,0.169935576,0.020168118
2021-06-20 00:00:00,1780.114258,0.003322323,-1,0,0,0,0.020168118,0.173822481,0.020168118
2021-06-21 00:00:00,1785.34729,0.002939717,-1,0,0,0,0.020168118,0.177273186,0.020168118
2021-06-22 00:00:00,1781.724976,-0.002028913,-1,0,0,0,0.020168118,0.174884601,0.020168118
2021-06-23 00:00:00,1791.829102,0.00567098,-1,0,0,0,0.020168118,0.181547348,0.020168118
2021-06-24 00:00:00,1777.627808,-0.007925585,-1,0,0,0,0.020168118,0.172182894,0.020168118
2021-06-25 00:00:00,1778.208984,0.00032694,0,0.5,0,0,0.020168118,0.172566127,0.020168118
2021-06-26 00:00:00,1782.424072,0.002370412,0,0.5,0.001185206,0.001185206,0.021377228,0.175345592,0.021377228
2021-06-27 00:00:00,1791.397827,0.005034579,0,0.5,0.00251729,0.00251729,0.02394833,0.181262962,0.02394833
2021-06-28 00:00:00,1785.680786,-0.003191385,0,0.5,-0.001595693,-0.001595693,0.022314423,0.177493097,0.022314423
2021-06-29 00:00:00,1767.572754,-0.010140688,0,0.5,-0.005070344,-0.005070344,0.017130937,0.165552506,0.017130937
2021-06-30 00:00:00,1777.649658,0.005700984,0,0.5,0.002850492,0.002850492,0.020030261,0.172197303,0.020030261
2021-07-01 00:00:00,1777.287354,-0.000203811,0,0.5,-0.000101906,-0.000101906,0.019926314,0.171958396,0.019926314
2021-07-02 00:00:00,1792.817139,0.008737915,0,0.5,0.004368957,0.004368957,0.024382329,0.182198868,0.024382329
2021-07-03 00:00:00,1793.237061,0.000234225,0,0.5,0.000117112,0.000117112,0.024502296,0.182475768,0.024502296
2021-07-04 00:00:00,1794.282104,0.00058277,0,0.5,0.000291385,0.000291385,0.024800821,0.183164879,0.024800821
2021-07-05 00:00:00,1793.377075,-0.000504396,0,0.5,-0.000252198,-0.000252198,0.024542368,0.182568095,0.024542368
2021-07-06 00:00:00,1800.387329,0.003908968,0,0.5,0.001954484,0.001954484,0.02654482,0.187190716,0.02654482
2021-07-07 00:00:00,1806.795166,0.003559144,0,0.5,0.001779572,0.001779572,0.02837163,0.191416098,0.02837163
2021-07-08 00:00:00,1812.387817,0.003095343,0,0.5,0.001547672,0.001547672,0.029963211,0.19510394,0.029963211
2021-07-09 00:00:00,1815.319092,0.001617355,0,0.5,0.000808677,0.000808677,0.030796119,0.197036847,0.030796119
2021-07-10 00:00:00,1810.311279,-0.00275864,0,0.5,-0.00137932,-0.00137932,0.029374322,0.193734653,0.029374322
2021-07-11 00:00:00,1812.149048,0.001015167,0,0.5,0.000507584,0.000507584,0.029896815,0.194946493,0.029896815
2021-07-12 00:00:00,1809.264771,-0.001591634,0,0.5,-0.000795817,-0.000795817,0.029077206,0.193044576,0.029077206
2021-07-13 00:00:00,1811.884888,0.001448167,0,0.5,0.000724083,0.000724083,0.029822344,0.194772304,0.029822344
2021-07-14 00:00:00,1832.21167,0.011218584,0,0.5,0.005609292,0.005609292,0.035598918,0.208175957,0.035598918
2021-07-15 00:00:00,1833.698242,0.000811354,0,0.5,0.000405677,0.000405677,0.036019036,0.209156216,0.036019036
2021-07-16 00:00:00,1813.020264,-0.011276653,0,0.5,-0.005638326,-0.005638326,0.030177623,0.195520981,0.030177623
2021-07-17 00:00:00,1814.796631,0.000979783,1,1,0.000489892,0.000489892,0.030682298,0.196692332,0.030682298
2021-07-18 00:00:00,1819.119751,0.002382151,1,1,0.002382151,0.002382151,0.033137539,0.199543034,0.033137539
2021-07-19 00:00:00,1818.741455,-0.000207955,1,1,-0.000207955,-0.000207955,0.032922693,0.199293583,0.032922693
2021-07-20 00:00:00,1810.378906,-0.004597987,1,1,-0.004597987,-0.004597987,0.028173328,0.193779247,0.028173328
2021-07-21 00:00:00,1807.655518,-0.00150432,1,1,-0.00150432,-0.00150432,0.026626627,0.191983421,0.026626627
2021-07-22 00:00:00,1807.790894,7.48904E-05,1,1,7.48904E-05,7.48904E-05,0.026703511,0.192072689,0.026703511
2021-07-23 00:00:00,1812.447876,0.002576063,1,1,0.002576063,0.002576063,0.029348364,0.195143543,0.029348364
2021-07-24 00:00:00,1814.719116,0.001253134,1,1,0.001253134,0.001253134,0.030638275,0.196641218,0.030638275
2021-07-25 00:00:00,1811.108398,-0.001989684,1,1,-0.001989684,-0.001989684,0.028587631,0.19426028,0.028587631
2021-07-26 00:00:00,1803.323364,-0.004298492,1,1,-0.004298492,-0.004298492,0.024166255,0.189126763,0.024166255
2021-07-27 00:00:00,1809.428955,0.003385744,1,1,0.003385744,0.003385744,0.02763382,0.193152841,0.02763382
2021-07-28 00:00:00,1812.750977,0.00183595,1,1,0.00183595,0.00183595,0.029520504,0.19534341,0.029520504
2021-07-29 00:00:00,1835.003906,0.012275779,1,1,0.012275779,0.012275779,0.04215867,0.210017181,0.04215867
2021-07-30 00:00:00,1824.856445,-0.00552994,1,1,-0.00552994,-0.00552994,0.036395596,0.203325859,0.036395596
